user_id,email,first_name,last_name,npi,role,cme_id,title,credits,completion_date,activity_type,category,cme_provider,cme_state,certificate_number,certificate_url,notes,compliance_status,cme_created_at,cme_metadata
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,a26deb3d-eb1f-4550-9ecb-9e536461ab5f,Evidence-Based Medicine,3.8,2025-05-05,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251566,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,6975a8cb-769a-48ba-a8c9-b9c4bbc81a41,Evidence-Based Medicine,2.1,2025-04-29,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251586,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,672c8b44-7ba5-4a76-b483-aec01be789a8,Advanced Cardiac Life Support,1.3,2024-11-20,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251497,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,2bad3c23-6741-451a-ac06-40a81cee0390,Patient Safety and Risk Management,1.5,2024-11-06,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251476,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,0cd18b33-1830-41db-9b96-3dc54fb2bac8,Evidence-Based Medicine,0.6,2024-07-03,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251452,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,ea3e3887-2075-4a22-bfaa-542e2687d190,Clinical Practice Guidelines Update,1.9,2024-06-13,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251653,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,dc7cabb8-6774-47af-afa5-969528714801,Patient Safety and Risk Management,1.3,2024-03-31,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251380,
145a7c8f-65f6-4b05-9a18-235932b8f211,provider.multistate12@example.com,Christopher,Garcia,,provider,d4351495-f1fd-41cf-8845-5ff9213be164,Advanced Cardiac Life Support,1.2,2024-02-11,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.251422,
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa9699c0>,provider,88584dc7-a6af-4cce-a709-2d472627ac60,Palliative Care and Pain Management,1.0,2025-09-12,Webinar,Pain Management,Mayo Clinic,,,https://s3.amazonaws.com/cme-certs/baecb557-e7c8-4fa2-a410-8def104e2d08.pdf,,pending,2025-09-12T03:37:17.481630,"{""course_code"": ""PAI-6081"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969a80>,provider,2c165bbb-7a61-45fa-bf06-37eaf34bb83b,Universal Precautions in Clinical Practice,5.0,2025-07-29,Webinar,Infection Control,American Academy of Family Physicians (AAFP),MS,,https://s3.amazonaws.com/cme-certs/74216f1a-7998-4f7a-83b3-6d2057f0965c.pdf,Conference attendance,pending,2025-07-29T03:37:17.479975,"{""course_code"": ""INF-2805"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969b40>,provider,7949017a-0c8d-4acf-a554-716135ca8ae9,Human Trafficking: Recognition and Response,4.0,2025-07-05,Self-Study,Human Trafficking,American Osteopathic Association (AOA),MS,,,Self-paced course,pending,2025-07-05T03:37:17.481555,"{""course_code"": ""HUM-2222"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969c00>,provider,372197b5-9031-4c1f-8666-8cd861c82bff,Medical Malpractice Risk Management,1.0,2025-06-25,Webinar,Risk Management,American College of Emergency Physicians (ACEP),MS,,https://s3.amazonaws.com/cme-certs/f45ae7e6-6f23-417d-99a0-84623cb675e9.pdf,Self-paced course,pending,2025-06-25T03:37:17.481003,"{""course_code"": ""RIS-7244"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969cc0>,provider,28038432-d662-4796-bb47-2e2d0bbc71f4,Pain Management and Opioid Safety,10.0,2025-04-08,Course,Opioid Prescribing,State Medical Board CME,MD,,https://s3.amazonaws.com/cme-certs/368461bc-1053-4e41-b6da-c0fa72230998.pdf,Completed online,pending,2025-04-08T03:37:17.480474,"{""course_code"": ""OPI-5258"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969d80>,provider,ec45f5ec-4352-4376-9359-47a48cd42e30,Patient Safety and Error Prevention,2.0,2025-02-01,Webinar,Risk Management,Harvard Medical School CME,,,https://s3.amazonaws.com/cme-certs/49683edd-cf6c-4736-a5a0-de6f82670779.pdf,Conference attendance,pending,2025-02-01T03:37:17.479473,"{""course_code"": ""RIS-8792"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969e40>,provider,5fedcc76-ab05-4b4c-be95-86537bee7719,Pain Management and Opioid Safety,3.0,2024-12-02,Conference,Opioid Prescribing,Medscape CME,,,,,pending,2024-12-02T03:37:17.479440,"{""course_code"": ""OPI-2469"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""in-person""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969f00>,provider,bfadef00-dc09-4517-a6ae-f79e8db4b573,Domestic Violence: Screening and Intervention,2.0,2024-10-21,Self-Study,Domestic Violence,Harvard Medical School CME,,,https://s3.amazonaws.com/cme-certs/d7f28dd1-186d-4fd3-9a8c-7edeff8c0f62.pdf,Self-paced course,pending,2024-10-21T03:37:17.481597,"{""course_code"": ""DOM-4315"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""hybrid""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa969fc0>,provider,863e5e4a-f0c9-4698-b6c5-8faa419cb65e,Pain Management Strategies 2024,1.0,2024-09-06,Conference,Pain Management,American College of Physicians (ACP),MD,,https://s3.amazonaws.com/cme-certs/d0f2c5bf-1c82-4c6f-9bfb-ad0ef9db668c.pdf,Completed online,pending,2024-09-06T03:37:17.478375,"{""course_code"": ""PAI-9786"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa96a080>,provider,da028809-e5ed-44b2-8676-0ab9ca727b8d,Labor Trafficking: Signs and Intervention,1.0,2024-08-14,Self-Study,Human Trafficking,Medscape CME,MD,,https://s3.amazonaws.com/cme-certs/eee755b5-2541-46d9-bec4-18e3f74e2311.pdf,,pending,2024-08-14T03:37:17.477831,"{""course_code"": ""HUM-5057"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""online""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa96a140>,provider,50fbe50e-16f7-4302-b1b3-c1ea9ffee844,Patient Safety and Error Prevention,4.0,2024-07-01,Course,Risk Management,American College of Physicians (ACP),MS,,,Self-paced course,pending,2024-07-01T03:37:17.479402,"{""course_code"": ""RIS-4252"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
3266d4b9-1e60-46e8-ae6c-3b5f34098bda,provider.md4@example.com,Debra,Gardner,<memory at 0x753eaa96a200>,provider,b9e70876-f0df-406e-8ef2-03943c708793,Controlled Substance Prescribing: Best Practices,2.0,2024-06-25,Workshop,Opioid Prescribing,Harvard Medical School CME,MS,,,Conference attendance,pending,2024-06-25T03:37:17.478902,"{""course_code"": ""OPI-9948"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""in-person""}"
9a70ee47-4267-478f-a57c-16b5f595a709,provider.md3@example.com,Anthony,Gonzalez,<memory at 0x753eaa96a2c0>,provider,7ff3f11b-422f-40bd-9e93-0e3e7736995d,Medical Ethics: Case Studies 2023,12.0,2025-01-05,Self-Study,Medical Ethics,American College of Physicians (ACP),HI,,,Completed online,pending,2025-01-05T03:37:17.476630,"{""course_code"": ""MED-8285"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""in-person""}"
9a70ee47-4267-478f-a57c-16b5f595a709,provider.md3@example.com,Anthony,Gonzalez,<memory at 0x753eaa96a380>,provider,526edcfe-1a12-4c0f-b05a-fb37162f0729,Human Trafficking Awareness for Providers,3.0,2024-07-22,Workshop,Human Trafficking,Mayo Clinic,HI,,https://s3.amazonaws.com/cme-certs/99990a0d-31c4-40b2-98cb-45170b4dc3a9.pdf,,pending,2024-07-22T03:37:17.476079,"{""course_code"": ""HUM-4370"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""online""}"
9a70ee47-4267-478f-a57c-16b5f595a709,provider.md3@example.com,Anthony,Gonzalez,<memory at 0x753eaa96a440>,provider,4e97e53f-25af-4208-9c99-c7302da92f8a,Recognizing and Reporting Child Abuse,2.0,2024-04-13,Course,Child Abuse,Harvard Medical School CME,,,,Conference attendance,pending,2024-04-13T03:37:17.475463,"{""course_code"": ""CHI-8116"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""in-person""}"
9a70ee47-4267-478f-a57c-16b5f595a709,provider.md3@example.com,Anthony,Gonzalez,<memory at 0x753eaa96a500>,provider,370324c8-3266-49f8-a3f7-c7da595804b6,Reducing Medical Errors,4.0,2024-03-15,Webinar,Risk Management,Medscape CME,,,https://s3.amazonaws.com/cme-certs/832c838b-b5c3-4fb1-9013-e3f94e860581.pdf,,pending,2024-03-15T03:37:17.476671,"{""course_code"": ""RIS-7817"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""in-person""}"
9a70ee47-4267-478f-a57c-16b5f595a709,provider.md3@example.com,Anthony,Gonzalez,<memory at 0x753eaa96a5c0>,provider,db642877-8b21-4b57-864a-4a0962b6df57,Mental Health Crisis Management,2.0,2023-11-28,Conference,Suicide Prevention,Medscape CME,HI,,https://s3.amazonaws.com/cme-certs/c3fcb875-9e1d-41f5-a0b0-0f9271d51900.pdf,,pending,2023-11-28T03:37:17.475426,"{""course_code"": ""SUI-9269"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96a680>,provider,a702ac46-f1a3-467c-90b8-e76c76711c79,Healthcare Risk Management Strategies,4.0,2025-10-18,Workshop,Risk Management,American Academy of Family Physicians (AAFP),IL,,,Completed online,pending,2025-10-18T03:37:17.447005,"{""course_code"": ""RIS-8555"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96a740>,provider,2559bf4a-4b01-4e4d-aaff-fbd406df68ec,Ethical Boundaries in Patient Care,4.0,2025-08-27,Conference,Professional Boundaries,American College of Physicians (ACP),,,,Conference attendance,pending,2025-08-27T03:37:17.448725,"{""course_code"": ""PRO-2921"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""in-person""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96a800>,provider,4bdeb68b-c4fd-4813-a46a-9664168f6b02,Pain Management and Opioid Safety,1.0,2025-05-03,Conference,Opioid Prescribing,State Medical Board CME,IL,,https://s3.amazonaws.com/cme-certs/2be1c692-2d70-46ff-8699-3fe6c0d703de.pdf,,pending,2025-05-03T03:37:17.449317,"{""course_code"": ""OPI-8507"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""online""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96a8c0>,provider,3d646da8-3947-4bae-a7a1-dbd4d1b471c5,Ethical Boundaries in Patient Care,3.0,2025-05-02,Conference,Professional Boundaries,UpToDate CME,IL,,https://s3.amazonaws.com/cme-certs/e03f82b8-4781-44f2-a571-184d16fe9905.pdf,Self-paced course,pending,2025-05-02T03:37:17.451048,"{""course_code"": ""PRO-7876"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""in-person""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96a980>,provider,d9be0f97-59ad-41cb-a54c-f68a213e1cd3,Medical Malpractice Risk Management,2.0,2025-02-26,Self-Study,Risk Management,Medscape CME,IL,,https://s3.amazonaws.com/cme-certs/e228ac78-9ab8-48ef-bdbf-85e7434da743.pdf,,pending,2025-02-26T03:37:17.448686,"{""course_code"": ""RIS-4631"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96aa40>,provider,3f74a1a5-465b-4692-813a-6eed131d0bb2,Controlled Substance Prescribing: Best Practices,10.0,2024-12-18,Conference,Opioid Prescribing,Johns Hopkins Medicine,,,https://s3.amazonaws.com/cme-certs/76d045d1-b2fa-4930-8245-bf1d974487d9.pdf,Conference attendance,pending,2024-12-18T03:37:17.451090,"{""course_code"": ""OPI-7180"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96ab00>,provider,3ec38e6c-99c5-4519-a038-2e83b871ccc7,Suicide Prevention and Intervention,2.0,2024-12-03,Conference,Suicide Prevention,Medscape CME,IL,,https://s3.amazonaws.com/cme-certs/8e3bd0c4-0b0b-4381-9596-6a84796876e0.pdf,Conference attendance,pending,2024-12-03T03:37:17.449895,"{""course_code"": ""SUI-7627"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96abc0>,provider,87774a9a-e81c-40ae-b4b0-16e5564f86c7,Medical Ethics: Case Studies 2025,3.0,2024-11-27,Conference,Medical Ethics,Mayo Clinic,IL,,https://s3.amazonaws.com/cme-certs/43e49920-e61b-41d8-aaa0-0d4018a6be2e.pdf,,pending,2024-11-27T03:37:17.447569,"{""course_code"": ""MED-3776"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""in-person""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96ac80>,provider,7c6b20f9-a0a6-4484-b778-86f4f7c0cc34,Child Maltreatment: Identification and Response,1.0,2024-10-29,Course,Child Abuse,Stanford CME,IL,,https://s3.amazonaws.com/cme-certs/ca549911-45bf-4b2a-9c73-eb003813edce.pdf,Self-paced course,pending,2024-10-29T03:37:17.448106,"{""course_code"": ""CHI-6007"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96ad40>,provider,cd35e239-e400-4cf5-a769-fd32fc80af7b,Suicide Risk Assessment,10.0,2024-08-19,Conference,Suicide Prevention,Medscape CME,,,,,pending,2024-08-19T03:37:17.447043,"{""course_code"": ""SUI-3222"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
674bff81-ae9e-4fa0-9694-a0ccbeed571c,provider.do2@example.com,Christopher,Hall,<memory at 0x753eaa96ae00>,provider,4c834574-88e3-4c5e-8d57-41928ebb71ac,Controlled Substance Prescribing: Best Practices,2.0,2024-06-30,Self-Study,Opioid Prescribing,American Medical Association (AMA),IL,,https://s3.amazonaws.com/cme-certs/2260055d-b55f-454b-b76e-4da1c9783c1f.pdf,,pending,2024-06-30T03:37:17.450479,"{""course_code"": ""OPI-6307"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,b1743887-1dc1-49f2-bb05-56cd99366676,TX Controlled Substances Education,1.2,2025-08-25,Course,category_1,TX State Medical Board,TX,,,,compliant,2025-11-19T03:58:02.274770,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,41cfc725-13a4-423c-a813-f7a5d82881de,Clinical Research Methods,0.5,2025-08-24,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274443,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,401003ac-b212-47f5-9f74-4b36de81f33c,TX Human Trafficking,1.5,2025-08-22,Course,category_1,TX State Medical Board,TX,,,,compliant,2025-11-19T03:58:02.274813,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,4fd6e5a5-b544-45e0-bee5-3310dc9e2154,Clinical Practice Guidelines Update,2.2,2025-08-03,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274394,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,6a6c3935-50b1-4925-b7f2-e0efe43274b6,IL Implicit Bias,2.0,2025-07-04,Webinar,category_1,IL State Medical Board,IL,,,,compliant,2025-11-19T03:58:02.274863,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,3918d2a4-73ba-4c82-8784-329e7f64ecb8,IL Cultural Competency Training,1.4,2025-05-11,Webinar,category_1,IL State Medical Board,IL,,,,compliant,2025-11-19T03:58:02.274935,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,f5134f6a-6997-4397-85e4-5a2e793c7647,Quality Improvement in Healthcare,1.7,2025-04-02,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274583,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,8598c3f3-67b3-47b3-9d8a-fe6fe51159ba,IL Sexual Harassment,2.0,2025-03-22,Course,category_1,IL State Medical Board,IL,,,,compliant,2025-11-19T03:58:02.274841,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,e2778585-86a8-4464-aee1-2cb7cb980a03,Clinical Research Methods,2.6,2025-02-07,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274494,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,f0dc8a24-313f-4184-974d-7129bde20e31,Pharmacology Updates,3.3,2024-12-09,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274561,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,ce1c50f3-8603-4b9d-8ef1-bde637ab483d,IL Implicit Bias,2.4,2024-11-12,Course,category_1,IL State Medical Board,IL,,,,compliant,2025-11-19T03:58:02.274885,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,a5383b3d-1508-4a6a-91cf-60a2b4cb9e2f,Evidence-Based Medicine,2.2,2024-11-05,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274352,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,63008c6f-8f6f-49d2-943b-f01fa7146bbe,TN Pain Management and Addiction,3.0,2024-10-13,Workshop,category_1,TN State Medical Board,TN,,,,compliant,2025-11-19T03:58:02.274679,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,b350c063-ae5d-4516-ae2a-50a347352c53,Quality Improvement in Healthcare,0.9,2024-08-23,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274420,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,9bf477f6-d140-4dc5-8d86-62eb19a8c2d2,Evidence-Based Medicine,3.7,2024-08-18,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274472,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,e35f9771-1f26-405e-a9bd-6ef191f8abd1,Advanced Cardiac Life Support,1.7,2024-07-17,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274535,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,d2720790-21dd-433a-826e-7a0b3615934e,TN Opioid Prescribing Education,2.8,2024-06-30,Course,category_1,TN State Medical Board,TN,,,,compliant,2025-11-19T03:58:02.274656,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,ce935c6f-7462-441d-937b-a73b4f254ad4,TN Controlled Substances Education,2.3,2024-06-20,Webinar,category_1,TN State Medical Board,TN,,,,compliant,2025-11-19T03:58:02.274632,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,03d33d52-0887-4dca-8f8c-a4a5418fb606,TN Pain Management and Addiction,2.9,2024-06-16,Course,category_1,TN State Medical Board,TN,,,,compliant,2025-11-19T03:58:02.274700,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,b91aab9e-a507-48ad-ba9c-c8b9b89763ce,TX Controlled Substances Education,2.9,2024-06-02,Course,category_1,TX State Medical Board,TX,,,,compliant,2025-11-19T03:58:02.274748,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,28f0b01d-619f-499f-9792-80f976cff84e,IL Cultural Competency Training,2.4,2024-05-21,Webinar,category_1,IL State Medical Board,IL,,,,compliant,2025-11-19T03:58:02.274913,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,d4a71c82-b9db-49aa-bb4a-91d8e258a3f2,Medical Ethics and Professionalism,3.0,2024-04-10,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274603,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,948a346c-a317-463b-859e-8ac143044c30,Electronic Health Records Best Practices,1.0,2024-03-16,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.274514,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,a48d0445-6436-447d-aeb8-9812c14152e3,TX Human Trafficking,1.1,2024-01-19,Workshop,category_1,TX State Medical Board,TX,,,,compliant,2025-11-19T03:58:02.274792,
85a2246b-c66b-4d60-9b60-3bef2fd0a1cf,provider.multistate17@example.com,Lauren,Harris,,provider,de30b865-7b0e-4bed-925a-8a457621d3c5,TX Ethics,1.2,2023-12-14,Workshop,category_1,TX State Medical Board,TX,,,,compliant,2025-11-19T03:58:02.274723,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,d37f3747-d7fa-4bde-bc24-cdb8f697cbb3,Medical Ethics and Professionalism,1.2,2025-09-22,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265905,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,82cc4c90-0cf1-49b5-a917-a161bfb71915,Medical Ethics and Professionalism,1.0,2025-09-10,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265772,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,7918327b-9ac3-432b-8c0c-003764ff30af,Clinical Research Methods,3.6,2025-04-15,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.266021,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,3159a00a-7275-43e6-9087-9b872a96ae3d,Pharmacology Updates,1.5,2025-04-01,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265926,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,73b9895e-cede-4ae9-9249-944b3cdefd8d,Patient Safety and Risk Management,1.1,2025-02-25,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265884,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,05112729-afe0-48ea-bc3e-345cbaba9b5a,Clinical Practice Guidelines Update,0.9,2024-09-18,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265999,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,edf34040-1f81-4e4c-be5e-2c3a136879a1,Evidence-Based Medicine,2.1,2024-06-10,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.266045,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,5881a513-2d17-4f51-9f4a-f334cac06ffa,Medical Ethics and Professionalism,0.8,2024-05-16,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265967,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,27f31aeb-c32b-48a1-a8a0-c7b21cdb77fa,Diagnostic Imaging Updates,3.8,2024-05-14,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265840,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,10d86b44-850b-4b69-8a6e-79de0e08ee03,Clinical Research Methods,3.1,2024-03-22,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265862,
8bcf8670-2b70-4178-9ef5-4929e4c0b96a,provider.multistate15@example.com,Ashley,Jackson,,provider,126f92d0-9444-4796-82db-60b526e36917,Evidence-Based Medicine,3.7,2024-02-02,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.265815,
