user_id,email,first_name,last_name,npi,role,is_active,is_verified,user_created_at,last_login,license_id,state,license_number,license_type,issue_date,expiration_date,license_status,renewal_cycle_months,license_created_at,license_updated_at,license_metadata
4a56b754-ba1d-4887-98ff-ed901688310c,provider.multistate5@example.com,Jennifer,Lee,,provider,True,True,2023-12-07T03:58:02.215115,2025-11-02T03:58:02.215117,7ccad579-5a47-4e48-8244-21387a9beac4,CO,CO666974,MD,2019-10-13,2020-10-07,active,12,2025-07-15T03:58:02.217790,2025-11-19T03:58:02.217792,
4a56b754-ba1d-4887-98ff-ed901688310c,provider.multistate5@example.com,Jennifer,Lee,,provider,True,True,2023-12-07T03:58:02.215115,2025-11-02T03:58:02.215117,60b272b6-a544-49cf-8b83-a214e4a7f533,MA,MA798273,MD,2018-02-26,2026-01-12,active,36,2025-02-12T03:58:02.217864,2025-11-19T03:58:02.217865,
4a56b754-ba1d-4887-98ff-ed901688310c,provider.multistate5@example.com,Jennifer,Lee,,provider,True,True,2023-12-07T03:58:02.215115,2025-11-02T03:58:02.215117,b5bd2795-fa6f-4a5a-b429-369262576557,ME,ME182281,MD,2017-09-07,2020-08-22,active,36,2025-05-21T03:58:02.217887,2025-11-19T03:58:02.217888,
4a56b754-ba1d-4887-98ff-ed901688310c,provider.multistate5@example.com,Jennifer,Lee,,provider,True,True,2023-12-07T03:58:02.215115,2025-11-02T03:58:02.215117,a65fd6c5-023c-4d2f-9038-2ad406355690,MS,MS837272,MD,2021-01-06,2022-12-27,active,24,2025-06-23T03:58:02.217840,2025-11-19T03:58:02.217841,
4a56b754-ba1d-4887-98ff-ed901688310c,provider.multistate5@example.com,Jennifer,Lee,,provider,True,True,2023-12-07T03:58:02.215115,2025-11-02T03:58:02.215117,e83710f1-1954-4927-8c3d-36d13a68bf26,PA,PA445413,MD,2024-09-04,2025-08-30,active,12,2025-03-25T03:58:02.217715,2025-11-19T03:58:02.217717,
4f22db35-deae-4403-88ed-b517c8d063d2,provider.do7@example.com,Deborah,Lynch,<memory at 0x7276a10d4a00>,provider,True,True,2024-09-18T03:37:16.896101,2025-11-17T03:37:16.896112,8862a79a-78fe-4e0e-b185-42264863c029,ME,ME51298,DO,2022-04-24,2026-04-03,active,24,2022-04-24T03:37:17.241336,2025-11-18T03:37:17.241337,"{""board"": ""ME State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
57363126-3a3f-4da4-be1a-bd14ed520dd3,provider.multistate18@example.com,Andrew,Martin,,provider,True,True,2025-01-27T03:58:02.274964,2025-10-31T03:58:02.274965,bf84b303-6b42-4a26-8e17-c56ccb780964,AZ,AZ217265,DO,2020-05-29,2023-05-14,active,36,2025-06-08T03:58:02.278921,2025-11-19T03:58:02.278922,
57363126-3a3f-4da4-be1a-bd14ed520dd3,provider.multistate18@example.com,Andrew,Martin,,provider,True,True,2025-01-27T03:58:02.274964,2025-10-31T03:58:02.274965,468daa26-ecaa-4701-b5ca-6436501961f4,MD,MD454896,DO,2016-11-05,2018-10-26,active,24,2025-01-17T03:58:02.278895,2025-11-19T03:58:02.278896,
57363126-3a3f-4da4-be1a-bd14ed520dd3,provider.multistate18@example.com,Andrew,Martin,,provider,True,True,2025-01-27T03:58:02.274964,2025-10-31T03:58:02.274965,356a74eb-2fee-4bfd-9170-725709c6f9b6,OH,OH562905,DO,2021-05-30,2024-05-14,active,36,2024-12-14T03:58:02.278849,2025-11-19T03:58:02.278850,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,d0332cf9-3457-4d0f-9e1f-c60c8c68761e,AL,AL726965,DO,2017-11-18,2018-11-13,active,12,2025-02-11T03:58:02.231655,2025-11-19T03:58:02.231656,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,0a480f6d-5729-441c-96cf-598d72a4d5af,CT,CT966768,DO,2018-10-28,2019-10-23,active,12,2025-07-13T03:58:02.231582,2025-11-19T03:58:02.231584,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,5bd75928-ad6f-47ef-8ec9-14071bc63ee3,GA,GA341540,DO,2024-04-13,2027-03-29,active,36,2025-03-27T03:58:02.231711,2025-11-19T03:58:02.231712,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,f49f22cd-b455-46c3-bbd5-d14d133b277e,IA,IA608129,DO,2021-02-16,2023-02-06,active,24,2025-09-03T03:58:02.231629,2025-11-19T03:58:02.231630,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,6dc39bac-e44d-4c7f-929b-53dbe49c0297,IN,IN724476,DO,2024-03-09,2025-03-04,active,12,2025-06-01T03:58:02.231776,2025-11-19T03:58:02.231778,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,True,True,2022-12-18T03:58:02.227917,2025-10-21T03:58:02.227919,5ed1d3d1-9888-4680-a22c-eeb294b278e7,NJ,NJ487176,DO,2019-02-02,2026-01-28,active,24,2025-01-12T03:58:02.231687,2025-11-19T03:58:02.231688,
b8f30691-2d18-4add-bee3-367020a3437c,delegate4@credentialmate.com,Patricia,Miller,,delegate,True,True,2025-05-10T03:37:11.208258,2025-11-09T03:37:11.208270,,,,,,,,,,,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,5e977963-1da9-4ecc-a8cc-c0ad082fc22a,KY,KY706458,MD,2023-09-18,2026-09-02,active,36,2024-12-29T03:58:02.192186,2025-11-19T03:58:02.192188,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,ea2ef9d5-f4bf-460f-914b-e02d9606d921,MO,MO525650,MD,2022-06-11,2024-05-31,active,24,2025-08-15T03:58:02.192320,2025-11-19T03:58:02.192321,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,fe672de0-c26f-4ddb-be9c-0738e07d595d,NC,NC586578,MD,2021-07-22,2026-01-23,active,12,2025-09-02T03:58:02.192371,2025-11-19T03:58:02.192372,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,7c5dbb08-ad50-4f90-aabc-80cbfa9612c4,NE,NE946567,MD,2017-12-05,2020-11-19,active,36,2025-07-06T03:58:02.192263,2025-11-19T03:58:02.192264,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,535fa469-d7f0-432c-b880-a6415612f291,SD,SD737208,MD,2019-04-22,2021-04-11,active,24,2025-05-02T03:58:02.192344,2025-11-19T03:58:02.192346,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,2d64f58c-ae8c-446a-97bd-ee1a076e583d,VT,VT288131,MD,2016-06-15,2017-06-10,active,12,2025-05-03T03:58:02.192419,2025-11-19T03:58:02.192420,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,True,True,2023-10-23T03:58:02.136440,2025-10-26T03:58:02.136447,4d41a337-c3e5-4baf-aa9d-08557ba0d263,WV,WV877437,MD,2017-01-19,2020-01-04,active,36,2024-11-30T03:58:02.192294,2025-11-19T03:58:02.192295,
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x7276a10d4ac0>,provider,True,True,2022-12-10T03:37:15.147941,2025-10-30T03:37:15.147952,be566a4c-c7da-4816-84f8-773b9a129ca1,CA,M278707,MD,2024-06-28,2026-06-18,active,24,2024-06-28T03:37:17.233526,2025-11-01T03:37:17.233528,"{""board"": ""CA State Medical Board"", ""verified"": true, ""dea_number"": ""AM5871979"", ""restrictions"": null, ""controlled_substance_license"": ""CA-CS-197911""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,True,True,2024-05-19T03:58:02.255919,2025-11-08T03:58:02.255922,7e26f7a2-2d09-45ff-9be3-1f3ea5206333,FL,FL288084,DO,2019-06-29,2022-06-13,active,36,2025-09-11T03:58:02.259177,2025-11-19T03:58:02.259178,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,True,True,2024-05-19T03:58:02.255919,2025-11-08T03:58:02.255922,8d8fe1ac-c52d-42bc-9e74-7e0356e25ce8,GA,GA399067,DO,2023-07-07,2025-06-26,active,24,2025-03-09T03:58:02.259103,2025-11-19T03:58:02.259105,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,True,True,2024-05-19T03:58:02.255919,2025-11-08T03:58:02.255922,43ca3d67-c215-4df0-bc9e-f6d81e9de1ce,MA,MA828678,DO,2017-04-28,2018-04-23,active,12,2025-04-25T03:58:02.259151,2025-11-19T03:58:02.259152,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x7276a10d4b80>,provider,True,True,2024-01-12T03:37:13.800307,2025-11-06T03:37:13.800320,b9661294-2870-40a2-94bb-1a72b6739739,NV,M656769,MD,2024-11-11,2026-11-01,active,12,2024-11-11T03:37:17.252152,2025-11-02T03:37:17.252153,"{""board"": ""NV State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
3284c238-2617-496d-b711-efb1699caa5c,provider.md11@example.com,Melanie,Munoz,<memory at 0x7276a10d4c40>,provider,True,True,2024-08-19T03:37:14.370508,2025-10-31T03:37:14.370518,c906fd37-e238-4c30-a264-2c473aa61b17,DE,DE78608,MD,2023-09-22,2027-09-01,active,24,2023-09-22T03:37:17.254449,2025-11-16T03:37:17.254451,"{""board"": ""DE State Medical Board"", ""verified"": true, ""dea_number"": ""AM7621296"", ""restrictions"": null, ""controlled_substance_license"": ""DE-CS-315369""}"
1b3edd84-e3cc-442d-92c7-79ea86c40737,compliance@blueshift.com,Compliance,Officer,,admin,True,True,2024-04-15T03:37:10.230743,2025-11-14T03:37:10.230776,,,,,,,,,,,
e6cc3f67-a3e9-4ec0-b12f-91e68879a826,provider.do3@example.com,Craig,Ramirez,<memory at 0x7276a10d4d00>,provider,True,True,2025-02-22T03:37:16.118057,2025-11-07T03:37:16.118066,c5367520-9a51-44a7-86d5-067e0955b0f5,LA,888871,DO,2024-02-28,2026-02-17,active,24,2024-02-28T03:37:17.238756,2025-11-07T03:37:17.238758,"{""board"": ""LA State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
c67d6e03-3bd1-491d-baf7-013cc4fd0a1b,provider.md16@example.com,Michelle,Ray,<memory at 0x7276a10d4dc0>,provider,True,True,2024-04-07T03:37:15.340409,2025-10-21T03:37:15.340420,6f23005c-0897-450c-8864-b5a8bf8f2702,CT,M785196,MD,2022-12-20,2026-11-29,active,24,2022-12-20T03:37:17.234169,2025-10-29T03:37:17.234170,"{""board"": ""CT State Medical Board"", ""verified"": true, ""dea_number"": ""FR8550370"", ""restrictions"": ""Probationary"", ""controlled_substance_license"": null}"
c67d6e03-3bd1-491d-baf7-013cc4fd0a1b,provider.md16@example.com,Michelle,Ray,<memory at 0x7276a10d4e80>,provider,True,True,2024-04-07T03:37:15.340409,2025-10-21T03:37:15.340420,67f5f352-b704-4f42-af46-99587702c9a3,MS,MS63413,MD,2022-08-03,2026-07-13,active,24,2022-08-03T03:37:17.234924,2025-11-12T03:37:17.234925,"{""board"": ""MS State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
b2c0ff18-ee69-4ad1-8beb-60da720a6702,delegate3@credentialmate.com,Jill,Rhodes,,delegate,True,True,2025-02-16T03:37:11.014341,2025-11-09T03:37:11.014353,,,,,,,,,,,
88f6d03a-79a6-403f-a4d4-41c970254a57,provider.do1@example.com,Jeremy,Roberts,<memory at 0x7276a10d4f40>,provider,True,True,2024-08-27T03:37:15.734297,2025-10-24T03:37:15.734308,54209d16-7830-4cc8-a9cd-a4ee87e0cec6,MT,MT56595,DO,2022-01-13,2025-12-23,active,12,2022-01-13T03:37:17.236771,2025-10-23T03:37:17.236773,"{""board"": ""MT State Medical Board"", ""verified"": true, ""dea_number"": ""BR3059593"", ""restrictions"": null, ""controlled_substance_license"": null}"
88f6d03a-79a6-403f-a4d4-41c970254a57,provider.do1@example.com,Jeremy,Roberts,<memory at 0x7276a10d5000>,provider,True,True,2024-08-27T03:37:15.734297,2025-10-24T03:37:15.734308,9d93d347-dda6-4cfb-8b1c-64787f3ebc2d,ND,194313,DO,2021-12-07,2026-11-11,active,12,2021-12-07T03:37:17.237572,2025-10-22T03:37:17.237573,"{""board"": ""ND State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
5cceced5-cde2-424b-84ac-9ff26f1e06f6,provider.multistate3@example.com,Maria,Rodriguez,,provider,True,True,2023-07-17T03:58:02.206497,2025-10-23T03:58:02.206499,10cb0cf6-524f-4839-a032-a5856a1cbe56,LA,LA891709,MD,2020-03-09,2022-02-27,active,24,2025-03-20T03:58:02.209135,2025-11-19T03:58:02.209136,
5cceced5-cde2-424b-84ac-9ff26f1e06f6,provider.multistate3@example.com,Maria,Rodriguez,,provider,True,True,2023-07-17T03:58:02.206497,2025-10-23T03:58:02.206499,527f3108-7cbd-4313-8dde-260b327d7924,MN,MN948425,MD,2021-05-07,2024-04-21,active,36,2025-08-31T03:58:02.209087,2025-11-19T03:58:02.209089,
5cceced5-cde2-424b-84ac-9ff26f1e06f6,provider.multistate3@example.com,Maria,Rodriguez,,provider,True,True,2023-07-17T03:58:02.206497,2025-10-23T03:58:02.206499,35c67fa1-ba7e-4b76-9c46-2a070d7e11b0,OR,OR886097,MD,2023-02-08,2026-01-23,active,36,2024-12-10T03:58:02.209190,2025-11-19T03:58:02.209191,
5cceced5-cde2-424b-84ac-9ff26f1e06f6,provider.multistate3@example.com,Maria,Rodriguez,,provider,True,True,2023-07-17T03:58:02.206497,2025-10-23T03:58:02.206499,4b94d2f0-3e61-4bbc-8c57-01ddec8b85fb,VA,VA209501,MD,2016-02-20,2017-02-14,active,12,2025-03-17T03:58:02.209166,2025-11-19T03:58:02.209168,
c5a4c0d9-24a9-4717-8d6d-be4442bf0084,provider.md9@example.com,Susan,Rogers,<memory at 0x7276a10d50c0>,provider,True,True,2025-02-07T03:37:13.999306,2025-11-09T03:37:13.999317,5e73a142-2623-442f-b808-9182bbf7e235,TX,TX25500,MD,2023-09-19,2027-08-29,active,24,2023-09-19T03:37:17.252714,2025-11-13T03:37:17.252715,"{""board"": ""TX State Medical Board"", ""verified"": true, ""dea_number"": ""AR3954337"", ""restrictions"": null, ""controlled_substance_license"": ""TX-CS-549679""}"
c5a4c0d9-24a9-4717-8d6d-be4442bf0084,provider.md9@example.com,Susan,Rogers,<memory at 0x7276a10d5180>,provider,True,True,2025-02-07T03:37:13.999306,2025-11-09T03:37:13.999317,6523c57f-4ebd-4083-bc07-b332c0cffa29,WA,805927,MD,2020-11-02,2026-10-02,active,12,2020-11-02T03:37:17.253274,2025-11-10T03:37:17.253275,"{""board"": ""WA State Medical Board"", ""verified"": true, ""dea_number"": ""BR8814801"", ""restrictions"": null, ""controlled_substance_license"": ""WA-CS-607312""}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d5240>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,37622c6c-8aa8-45e9-87b9-2f1ffbf9cec3,AL,140315,MD,2020-08-23,2026-07-23,active,12,2020-08-23T03:37:17.249331,2025-11-02T03:37:17.249333,"{""board"": ""AL State Medical Board"", ""verified"": true, ""dea_number"": ""FS5688936"", ""restrictions"": null, ""controlled_substance_license"": null}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d5300>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,ec2f1f6b-a74d-444a-86da-03df9a52a408,CO,M519967,MD,2021-05-05,2027-04-04,active,24,2021-05-05T03:37:17.248748,2025-10-29T03:37:17.248749,"{""board"": ""CO State Medical Board"", ""verified"": true, ""dea_number"": ""AS1034498"", ""restrictions"": null, ""controlled_substance_license"": ""CO-CS-193965""}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d53c0>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,fa601df4-a4a8-418b-a13b-8d946416c181,CT,485635,MD,2021-10-25,2027-09-24,active,24,2021-10-25T03:37:17.250511,2025-11-17T03:37:17.250512,"{""board"": ""CT State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d5480>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,f0b9b497-c92f-48de-91a0-6a712536f8c1,IL,613541,MD,2021-04-08,2027-03-08,active,36,2021-04-08T03:37:17.249931,2025-11-15T03:37:17.249932,"{""board"": ""IL State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d5540>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,4b757e4a-e12e-461b-a5b5-188d5dc496ea,NJ,768436,MD,2020-06-20,2026-05-20,active,24,2020-06-20T03:37:17.248194,2025-11-13T03:37:17.248196,"{""board"": ""NJ State Medical Board"", ""verified"": true, ""dea_number"": ""FS2833381"", ""restrictions"": null, ""controlled_substance_license"": null}"
c266125f-2cd5-4996-99e5-ab572dedc12e,provider.md6@example.com,Lisa,Smith,<memory at 0x7276a10d5600>,provider,True,True,2025-01-14T03:37:12.373652,2025-11-13T03:37:12.373664,d4819b5d-59fb-4b7e-9477-ec54a7604a47,WV,M342011,MD,2022-03-28,2026-03-07,active,12,2022-03-28T03:37:17.251062,2025-10-28T03:37:17.251063,"{""board"": ""WV State Medical Board"", ""verified"": true, ""dea_number"": ""BS8008631"", ""restrictions"": null, ""controlled_substance_license"": null}"
b6da3cc0-e04d-40f2-a66a-ae2d1d34a4f3,support@blueshift.com,Support,Specialist,,admin,True,True,2025-03-20T03:37:10.425339,2025-11-12T03:37:10.425358,,,,,,,,,,,
6e49c92c-c537-407b-9b9b-a2dd9508f60b,provider.multistate9@example.com,Emily,Taylor,,provider,True,True,2024-06-28T03:58:02.233326,2025-11-08T03:58:02.233327,f25ccf16-be52-460f-985f-00c2b05e0133,DE,DE368697,MD,2021-08-05,2024-07-20,active,36,2025-05-20T03:58:02.235760,2025-11-19T03:58:02.235761,
6e49c92c-c537-407b-9b9b-a2dd9508f60b,provider.multistate9@example.com,Emily,Taylor,,provider,True,True,2024-06-28T03:58:02.233326,2025-11-08T03:58:02.233327,62aef95a-e1a9-493b-b623-4ef62cf94390,ND,ND560124,MD,2017-12-08,2019-11-28,active,24,2025-03-08T03:58:02.235807,2025-11-19T03:58:02.235808,
6e49c92c-c537-407b-9b9b-a2dd9508f60b,provider.multistate9@example.com,Emily,Taylor,,provider,True,True,2024-06-28T03:58:02.233326,2025-11-08T03:58:02.233327,0510ef1a-0af7-4fd7-b98d-d207b69738d9,NY,NY568252,MD,2024-09-19,2025-09-14,active,12,2024-12-24T03:58:02.235784,2025-11-19T03:58:02.235785,
6e49c92c-c537-407b-9b9b-a2dd9508f60b,provider.multistate9@example.com,Emily,Taylor,,provider,True,True,2024-06-28T03:58:02.233326,2025-11-08T03:58:02.233327,36c0bb9d-f298-490c-8ba2-06acb322a79f,RI,RI501743,MD,2023-08-03,2025-12-25,active,36,2025-08-30T03:58:02.235721,2025-11-19T03:58:02.235722,
24ee2083-87ec-4360-96db-cbd86ceeaa30,provider.multistate4@example.com,James,Thompson,,provider,True,True,2023-08-28T03:58:02.210663,2025-10-28T03:58:02.210665,2f8a547d-c509-44d7-a5c8-e4fbca61961b,CA,CA699858,DO,2021-06-27,2022-06-22,active,12,2024-11-25T03:58:02.213780,2025-11-19T03:58:02.213781,
24ee2083-87ec-4360-96db-cbd86ceeaa30,provider.multistate4@example.com,James,Thompson,,provider,True,True,2023-08-28T03:58:02.210663,2025-10-28T03:58:02.210665,6dac2cbe-dbdd-4e01-9809-a465b9889e3e,NV,NV668008,DO,2015-12-11,2017-11-30,active,24,2025-01-09T03:58:02.213752,2025-11-19T03:58:02.213753,
24ee2083-87ec-4360-96db-cbd86ceeaa30,provider.multistate4@example.com,James,Thompson,,provider,True,True,2023-08-28T03:58:02.210663,2025-10-28T03:58:02.210665,52fb3b7e-1c99-465a-aebf-ec1999fe4c42,TN,TN533974,DO,2020-11-27,2022-11-17,active,24,2025-07-02T03:58:02.213706,2025-11-19T03:58:02.213708,
24ee2083-87ec-4360-96db-cbd86ceeaa30,provider.multistate4@example.com,James,Thompson,,provider,True,True,2023-08-28T03:58:02.210663,2025-10-28T03:58:02.210665,ae733a24-9a1c-4f1f-a1f4-bab87fba1a4d,WA,WA633172,DO,2016-10-06,2019-09-21,active,36,2024-11-26T03:58:02.213804,2025-11-19T03:58:02.213805,
1631742a-7a95-43fa-8127-e90544f8fa95,provider.multistate19@example.com,Rachel,Thompson,,provider,True,True,2025-04-20T03:58:02.280368,2025-10-25T03:58:02.280370,9ee888e0-865e-469c-a5d7-489d759c562d,NJ,NJ311846,MD,2018-03-12,2026-02-07,active,12,2025-01-08T03:58:02.283893,2025-11-19T03:58:02.283894,
1631742a-7a95-43fa-8127-e90544f8fa95,provider.multistate19@example.com,Rachel,Thompson,,provider,True,True,2025-04-20T03:58:02.280368,2025-10-25T03:58:02.280370,f507a503-9c43-4686-88c7-43b445ec5d1e,NY,NY238100,MD,2023-11-15,2025-11-04,active,24,2025-07-23T03:58:02.283917,2025-11-19T03:58:02.283918,
1631742a-7a95-43fa-8127-e90544f8fa95,provider.multistate19@example.com,Rachel,Thompson,,provider,True,True,2025-04-20T03:58:02.280368,2025-10-25T03:58:02.280370,864ac9fe-5c87-4464-978f-168b5a3db8e8,TN,TN703709,MD,2024-07-16,2026-07-06,active,24,2024-12-18T03:58:02.283789,2025-11-19T03:58:02.283790,
1631742a-7a95-43fa-8127-e90544f8fa95,provider.multistate19@example.com,Rachel,Thompson,,provider,True,True,2025-04-20T03:58:02.280368,2025-10-25T03:58:02.280370,f0277b49-82ba-4da6-a868-8dab8f15c0c8,VA,VA343964,MD,2023-02-20,2025-02-09,active,24,2025-06-26T03:58:02.283867,2025-11-19T03:58:02.283868,
1631742a-7a95-43fa-8127-e90544f8fa95,provider.multistate19@example.com,Rachel,Thompson,,provider,True,True,2025-04-20T03:58:02.280368,2025-10-25T03:58:02.280370,acc659ae-3f25-47f1-b584-4a3aef417c76,WI,WI746807,MD,2020-10-05,2022-09-25,active,24,2025-01-15T03:58:02.283834,2025-11-19T03:58:02.283835,
1839a55e-e919-4eba-bd15-f823c2fb760f,provider.md2@example.com,Jeffery,Wagner,<memory at 0x7276a10d56c0>,provider,True,True,2024-11-24T03:37:11.588587,2025-10-22T03:37:11.588596,7f2da38c-3a12-4410-a1d8-1fd6f963a54a,UT,UT48782,MD,2021-02-06,2027-01-06,active,24,2021-02-06T03:37:17.243084,2025-10-27T03:37:17.243085,"{""board"": ""UT State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": null, ""controlled_substance_license"": null}"
f7c922de-dee3-43b2-8c8d-fb26fd1273ad,delegate2@credentialmate.com,Joshua,Walker,,delegate,True,True,2025-06-16T03:37:10.821708,2025-11-16T03:37:10.821719,,,,,,,,,,,
561494fb-1235-4f1d-94dd-b7db3e05e4b6,provider.multistate16@example.com,Joshua,White,,provider,True,True,2023-05-10T03:58:02.266072,2025-11-16T03:58:02.266074,695d8dee-4f3b-409e-bad6-ef1f9b9bde8a,AZ,AZ482058,DO,2017-07-20,2020-07-04,active,36,2025-01-05T03:58:02.268835,2025-11-19T03:58:02.268837,
561494fb-1235-4f1d-94dd-b7db3e05e4b6,provider.multistate16@example.com,Joshua,White,,provider,True,True,2023-05-10T03:58:02.266072,2025-11-16T03:58:02.266074,7c758e56-e10b-447e-9b61-612b4a3a2819,MA,MA557026,DO,2017-02-15,2020-01-31,active,36,2025-09-05T03:58:02.268883,2025-11-19T03:58:02.268884,
561494fb-1235-4f1d-94dd-b7db3e05e4b6,provider.multistate16@example.com,Joshua,White,,provider,True,True,2023-05-10T03:58:02.266072,2025-11-16T03:58:02.266074,1837b0a4-f765-4877-bfa7-a1f1e95ff22a,NC,NC526777,DO,2021-08-27,2023-08-17,active,24,2024-12-30T03:58:02.268941,2025-11-19T03:58:02.268942,
561494fb-1235-4f1d-94dd-b7db3e05e4b6,provider.multistate16@example.com,Joshua,White,,provider,True,True,2023-05-10T03:58:02.266072,2025-11-16T03:58:02.266074,bcc6b015-0c92-436c-8a56-48fab80ce899,NJ,NJ822416,DO,2018-08-28,2021-08-12,active,36,2025-05-22T03:58:02.268911,2025-11-19T03:58:02.268912,
561494fb-1235-4f1d-94dd-b7db3e05e4b6,provider.multistate16@example.com,Joshua,White,,provider,True,True,2023-05-10T03:58:02.266072,2025-11-16T03:58:02.266074,7ca1fedd-a453-46be-a436-3355706a9f3f,NY,NY895108,DO,2020-10-10,2023-09-25,active,36,2025-09-05T03:58:02.268965,2025-11-19T03:58:02.268966,
a487b787-053e-4ebc-81ca-f1d89435208e,provider.md17@example.com,Janet,Williams,<memory at 0x7276a10d5780>,provider,True,True,2024-08-05T03:37:15.538829,2025-11-16T03:37:15.538839,92125906-1aa6-419f-aedc-1207e60f19cd,AL,998202,MD,2024-05-22,2026-05-12,active,12,2024-05-22T03:37:17.236185,2025-10-20T03:37:17.236186,"{""board"": ""AL State Medical Board"", ""verified"": true, ""dea_number"": ""FW2060616"", ""restrictions"": null, ""controlled_substance_license"": null}"
a487b787-053e-4ebc-81ca-f1d89435208e,provider.md17@example.com,Janet,Williams,<memory at 0x7276a10d5840>,provider,True,True,2024-08-05T03:37:15.538829,2025-11-16T03:37:15.538839,fc8b1669-4120-474a-813f-18f7cd95a047,MI,MI-70024,MD,2020-04-24,2026-03-24,active,36,2020-04-24T03:37:17.235574,2025-11-16T03:37:17.235575,"{""board"": ""MI State Medical Board"", ""verified"": true, ""dea_number"": null, ""restrictions"": ""Probationary"", ""controlled_substance_license"": null}"
